channel name;channel url;subscribers;language
@Thube94;https://www.youtube.com/@Thube94;33,8K;english
@ParivadiniMusic;https://www.youtube.com/@ParivadiniMusic;33,8K;english
@MDCMUSIC;https://www.youtube.com/@MDCMUSIC;33,9K;english
@softcalmmusic;https://www.youtube.com/@softcalmmusic;331K;english
@loopmusicid;https://www.youtube.com/@loopmusicid;34,1K;english
@MusicForFunOfficial;https://www.youtube.com/@MusicForFunOfficial;34,2K;english
@Rozakkun;https://www.youtube.com/@Rozakkun;34,5K;english
@Pendohem;https://www.youtube.com/@Pendohem;34,8K;english
@SAIBUMusic02;https://www.youtube.com/@SAIBUMusic02;34,9K;english
@IDmusicofficialindonesia;https://www.youtube.com/@IDmusicofficialindonesia;343K;english
@TRIPLESMUSIC;https://www.youtube.com/@TRIPLESMUSIC;345K;english
@mp3syilamusic737;https://www.youtube.com/@mp3syilamusic737;35,3K;english
@RamayanaMusicOfficial;https://www.youtube.com/@RamayanaMusicOfficial;35K;english
@evergreenmusicchannel;https://www.youtube.com/@evergreenmusicchannel;36,4K;english
@plamboymusic;https://www.youtube.com/@plamboymusic;36,4K;english
@kopilangitmusic;https://www.youtube.com/@kopilangitmusic;36,5K;english
@SEMBADAMUSIC;https://www.youtube.com/@SEMBADAMUSIC;364K;english
@NEWRAXZASAMUSIC;https://www.youtube.com/@NEWRAXZASAMUSIC;37,1K;english
@rockmusic4955;https://www.youtube.com/@rockmusic4955;379K;english
@YP7Music;https://www.youtube.com/@YP7Music;38,4K;english
@MemoriesRockMusic;https://www.youtube.com/@MemoriesRockMusic;38,9K;english
@sodiqmusic;https://www.youtube.com/@sodiqmusic;383K;english
@LossMadVemsMusic;https://www.youtube.com/@LossMadVemsMusic;386K;english
@musicforlife577;https://www.youtube.com/@musicforlife577;386K;english
@mahesamusicofficial3663;https://www.youtube.com/@mahesamusicofficial3663;39,3K;english
@queen_music_studio;https://www.youtube.com/@queen_music_studio;39,3K;english
@uncle-dmusicstudio6194;https://www.youtube.com/@uncle-dmusicstudio6194;39,7K;english
@suaramusic4589;https://www.youtube.com/@suaramusic4589;39K;english
@SuperSimpleSongs;https://www.youtube.com/@SuperSimpleSongs;40,5M;english
@evanmusickaraoke;https://www.youtube.com/@evanmusickaraoke;40,8K;english
@msmusicstudiokalimantantengah;https://www.youtube.com/@msmusicstudiokalimantantengah;40,8K;english
@ChillOutLofiMusic;https://www.youtube.com/@ChillOutLofiMusic;40,9K;english
@DreamVibeMusicYT;https://www.youtube.com/@DreamVibeMusicYT;402K;english
@positiveenergymeditationmusic;https://www.youtube.com/@positiveenergymeditationmusic;405K;english
@MAPMUSIC;https://www.youtube.com/@MAPMUSIC;406K;english
@ParadiseTonight;https://www.youtube.com/@ParadiseTonight;409K;english
@sionmusic4371;https://www.youtube.com/@sionmusic4371;40K;english
@goldenoldiesmusic6681;https://www.youtube.com/@goldenoldiesmusic6681;41,5K;english
@Evengreenmusic7690;https://www.youtube.com/@Evengreenmusic7690;41,8K;english
@GuitarMusic2023;https://www.youtube.com/@GuitarMusic2023;418K;english
@VersusMusicOfficial;https://www.youtube.com/@VersusMusicOfficial;419K;english
@bolomusicproject;https://www.youtube.com/@bolomusicproject;42,8K;english
@Prisesleep;https://www.youtube.com/@Prisesleep;427K;english
@TNC7Music;https://www.youtube.com/@TNC7Music;43,2K;english
@KendedesMusicProduction;https://www.youtube.com/@KendedesMusicProduction;43,3K;english
@HarmonicMusic;https://www.youtube.com/@HarmonicMusic;44,4K;english
@MialsaMusic;https://www.youtube.com/@MialsaMusic;44,8K;english
@pijemusic;https://www.youtube.com/@pijemusic;440K;english
@MDMUSICID;https://www.youtube.com/@MDMUSICID;446K;english
@MusicHot2023-xk9qh;https://www.youtube.com/@MusicHot2023-xk9qh;45,2K;english
@greenmusic408;https://www.youtube.com/@greenmusic408;45,8K;english
@FarekMusic;https://www.youtube.com/@FarekMusic;451K;english
@maksimusic.;https://www.youtube.com/@maksimusic.;451K;english
@anytimemusicpop;https://www.youtube.com/@anytimemusicpop;47,2K;english
@SLSMusic;https://www.youtube.com/@SLSMusic;479K;english
@TOCOMUSIC;https://www.youtube.com/@TOCOMUSIC;48,8K;english
@vayzmusic_;https://www.youtube.com/@vayzmusic_;49,8K;english
@Idolamusic;https://www.youtube.com/@Idolamusic;5,05K;english
@hawbir95;https://www.youtube.com/@hawbir95;5,05K;english
@AlfatristoMusic;https://www.youtube.com/@AlfatristoMusic;5,09K;english
@HurtrockMusic;https://www.youtube.com/@HurtrockMusic;5,13K;english
