channel name;channel url;subscribers;language
@juegosycolor1825;https://www.youtube.com/@juegosycolor1825;90,9K ;spanish
@abriendoeljuego5138;https://www.youtube.com/@abriendoeljuego5138;111K ;spanish
@Meepletopia;https://www.youtube.com/@Meepletopia;13,4K ;spanish
@juegosdemesayestrategias;https://www.youtube.com/@juegosdemesayestrategias;40,4K ;spanish
@JuegosRobotica;https://www.youtube.com/@JuegosRobotica;7,31K ;spanish
@santjuegos4583;https://www.youtube.com/@santjuegos4583;68,7K ;spanish
@pocoyojuegos;https://www.youtube.com/@pocoyojuegos;21,1K ;spanish
@VRJuegos;https://www.youtube.com/@VRJuegos;16,9K ;spanish
@CulturaVJ;https://www.youtube.com/@CulturaVJ;525K ;spanish
@JDeportivosEscolaresPeru;https://www.youtube.com/@JDeportivosEscolaresPeru;10K ;spanish
@TRILOGIALOSJUEGOSDELHAMBRE;https://www.youtube.com/@TRILOGIALOSJUEGOSDELHAMBRE;43,2K ;spanish
@JuegosyJuguetesAnares;https://www.youtube.com/@JuegosyJuguetesAnares;406K ;spanish
@elcasimojuegosdeazarymuj..5362;https://www.youtube.com/@elcasimojuegosdeazarymuj..5362;49,8K ;spanish
