channel name;channel url;subscribers;language
@bkrmodernland;https://www.youtube.com/@bkrmodernland;6,5K;english
@MiMiKids_official;https://www.youtube.com/@MiMiKids_official;2,5M;english
@paperinkkids;https://www.youtube.com/@paperinkkids;7,54K;english
@JoyKidsArt;https://www.youtube.com/@JoyKidsArt;342K;english
@babyberrytv;https://www.youtube.com/@babyberrytv;4,22M;english
@drkids2430;https://www.youtube.com/@drkids2430;676K;english
@mormortoons;https://www.youtube.com/@mormortoons;1,17M;english
@gitakids;https://www.youtube.com/@gitakids;41,5K;english
@yufati;https://www.youtube.com/@yufati;22,5K;english
@RahadianKids;https://www.youtube.com/@RahadianKids;10,4K;english
@Woody_Kids;https://www.youtube.com/@Woody_Kids;1,29M;english
@ELVAKIDS;https://www.youtube.com/@ELVAKIDS;10,6K;english
@BeamNGKiDs-ot9uh;https://www.youtube.com/@BeamNGKiDs-ot9uh;11,1K;english
@KidsTVEspanolLatino;https://www.youtube.com/@KidsTVEspanolLatino;4,55M;english
@superkidsnetworknurseryrhymes;https://www.youtube.com/@superkidsnetworknurseryrhymes;1,71M;english
@BillionSurpriseToys;https://www.youtube.com/@BillionSurpriseToys;54,3M;english
@AnimalCarsKidsSongs;https://www.youtube.com/@AnimalCarsKidsSongs;100K;english
@nikanikakids;https://www.youtube.com/@nikanikakids;273K;english
@elgiookkids0107;https://www.youtube.com/@elgiookkids0107;16K;english
@KidsLandOfficial;https://www.youtube.com/@KidsLandOfficial;3,62M;english
@TheVoiceKidsIndonesia;https://www.youtube.com/@TheVoiceKidsIndonesia;2,39M;english
@msrachel;https://www.youtube.com/@msrachel;7,28M;english
@rakasiwikids;https://www.youtube.com/@rakasiwikids;92K;english
@abcsongdrkids789;https://www.youtube.com/@abcsongdrkids789;5,48K;english
@azkadinaziakids;https://www.youtube.com/@azkadinaziakids;26,4K;english
@Afz_kids;https://www.youtube.com/@Afz_kids;38,4K;english
@DiscoveryKidsLAT;https://www.youtube.com/@DiscoveryKidsLAT;6,2M;english
@WBKidsEspana;https://www.youtube.com/@WBKidsEspana;2,73M;english
@pokemonkidstvJP;https://www.youtube.com/@pokemonkidstvJP;866K;english
@baby-song;https://www.youtube.com/@baby-song;3,49M;english
@MoonbugKidsIndonesia;https://www.youtube.com/@MoonbugKidsIndonesia;981K;english
@WBKidsDeutschland;https://www.youtube.com/@WBKidsDeutschland;1,72M;english
@vootkids;https://www.youtube.com/@vootkids;46,5M;english
@ZZKidsTV.;https://www.youtube.com/@ZZKidsTV.;1,84M;english
@HoreKidsChannel;https://www.youtube.com/@HoreKidsChannel;88K;english
@MinnoKids;https://www.youtube.com/@MinnoKids;195K;english
@weartkid;https://www.youtube.com/@weartkid;101K;english
@aradhanakids;https://www.youtube.com/@aradhanakids;15,2K;english
@BabyBumbleTV;https://www.youtube.com/@BabyBumbleTV;171K;english
@IncrediTales_FairyTalesforKids;https://www.youtube.com/@IncrediTales_FairyTalesforKids;251K;english
@MuftiKids;https://www.youtube.com/@MuftiKids;17,9K;english
@littlekidszone1122;https://www.youtube.com/@littlekidszone1122;129K;english
@LearningForKidsChannel;https://www.youtube.com/@LearningForKidsChannel;10,4K;english
@DCKidsFrancais;https://www.youtube.com/@DCKidsFrancais;583K;english
@KidsTvFrancaiseChansonsdeBebe;https://www.youtube.com/@KidsTvFrancaiseChansonsdeBebe;1,41M;english
@MilleKids;https://www.youtube.com/@MilleKids;87,2K;english
@gontortvkids6243;https://www.youtube.com/@gontortvkids6243;6,89K;english
@ayrakidsstory;https://www.youtube.com/@ayrakidsstory;12,5K;english
@SuperKidsNetworkIndonesia;https://www.youtube.com/@SuperKidsNetworkIndonesia;170K;english
@ShanumDhea;https://www.youtube.com/@ShanumDhea;50,4K;english
@KidsNationid;https://www.youtube.com/@KidsNationid;38,4K;english
@kidstvchannelindonesia-lag2016;https://www.youtube.com/@kidstvchannelindonesia-lag2016;159K;english
@crkidschannel01;https://www.youtube.com/@crkidschannel01;5,39K;english
@farzankids6385;https://www.youtube.com/@farzankids6385;15,5K;english
@videogyankidsshows-childre6054;https://www.youtube.com/@videogyankidsshows-childre6054;9,36M;english
@WBKidsFrancais;https://www.youtube.com/@WBKidsFrancais;3,83M;english
@3ABNKidsNetwork;https://www.youtube.com/@3ABNKidsNetwork;23,9K;english
@HeyKids_es;https://www.youtube.com/@HeyKids_es;6,69M;english
@kidsvids3867;https://www.youtube.com/@kidsvids3867;5,95K;english
@ykmkids5059;https://www.youtube.com/@ykmkids5059;8,66K;english
@UrduKids;https://www.youtube.com/@UrduKids;1,7M;english
@PlaytimeWithPeppa;https://www.youtube.com/@PlaytimeWithPeppa;5,92M;english
@davinkidschannel;https://www.youtube.com/@davinkidschannel;1,26K;english
@Kapuki_Kids;https://www.youtube.com/@Kapuki_Kids;202K;english
@number1kidschannel181;https://www.youtube.com/@number1kidschannel181;161K;english
@kindergartenfun-kidssongsa162;https://www.youtube.com/@kindergartenfun-kidssongsa162;286K;english
@TrioAKidsChannel;https://www.youtube.com/@TrioAKidsChannel;27,3K;english
@ZPKids88;https://www.youtube.com/@ZPKids88;42K;english
@Keneskidschannel;https://www.youtube.com/@Keneskidschannel;11K;english
@pinpinkartunkids;https://www.youtube.com/@pinpinkartunkids;50,8K;english
@LittleBabyBum;https://www.youtube.com/@LittleBabyBum;40,9M;english
@JoseComelonEspanol;https://www.youtube.com/@JoseComelonEspanol;16,5M;english
@rvkidsagencyanak4961;https://www.youtube.com/@rvkidsagencyanak4961;5,82K;english
@KidsTvHungary;https://www.youtube.com/@KidsTvHungary;195K;english
@Learning908;https://www.youtube.com/@Learning908;22,6K;english
@kidscartoons6399;https://www.youtube.com/@kidscartoons6399;6,57K;english
@kidsbrasiltv8453;https://www.youtube.com/@kidsbrasiltv8453;54,8K;english
@kelaraisaktikidstv2704;https://www.youtube.com/@kelaraisaktikidstv2704;1,7K;english
@hevinkids1408;https://www.youtube.com/@hevinkids1408;27,3K;english
@assyifakids;https://www.youtube.com/@assyifakids;49,2K;english
@HappyKids2020;https://www.youtube.com/@HappyKids2020;5,55K;english
@JiFunKids;https://www.youtube.com/@JiFunKids;174K;english
@KidsTvPertunjukanKartun;https://www.youtube.com/@KidsTvPertunjukanKartun;78K;english
@cartoonsforkids745;https://www.youtube.com/@cartoonsforkids745;173K;english
@officialmarriedwithchildren;https://www.youtube.com/@officialmarriedwithchildren;218K;english
@gottalentkids8317;https://www.youtube.com/@gottalentkids8317;26,2K;english
@linglingkids;https://www.youtube.com/@linglingkids;226K;english
@GeethanjaliKidsBengali;https://www.youtube.com/@GeethanjaliKidsBengali;1,12M;english
@almahyrakids;https://www.youtube.com/@almahyrakids;112K;english
@learncolorsforkids8562;https://www.youtube.com/@learncolorsforkids8562;1,64M;english
@quranforkids5527;https://www.youtube.com/@quranforkids5527;14K;english
